2017-09-19 22:09:05 INFO  TestBase:268 - verifyValidation--homepage.loginpage.login.emailerrmsg|homepage.loginpage.login.pwderrmsg--Expected_Result
2017-09-19 22:09:05 INFO  TestBase:268 - homepage.loginpage.login.emailerrmsg
2017-09-19 22:19:37 INFO  TestBase:269 - Execute test suite name is :LoginPageTestCases
2017-09-19 22:19:37 INFO  TestBase:269 - startAppium----
2017-09-19 22:21:03 INFO  TestBase:269 - navigateURL--URL--
2017-09-19 22:21:03 INFO  TestBase:269 - http://makemytrip.com
2017-09-19 22:21:06 INFO  TestBase:269 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-19 22:21:07 INFO  TestBase:269 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-19 22:21:07 INFO  TestBase:269 - click--homepage.loginIcon--
2017-09-19 22:21:15 INFO  TestBase:269 - click--homepage.loginpage.loginBtn--
2017-09-19 22:21:27 INFO  TestBase:269 - input--homepage.loginpage.login.emailtxtbox--Email
2017-09-19 22:21:28 INFO  TestBase:269 - input--homepage.loginpage.login.pwdtxtbox--Password
2017-09-19 22:21:28 INFO  TestBase:269 - click--homepage.loginpage.loginBtn--
2017-09-19 22:21:29 INFO  TestBase:269 - verifyValidation--homepage.loginpage.login.emailerrmsg|homepage.loginpage.login.pwderrmsg--Expected_Result
2017-09-19 22:21:29 INFO  TestBase:269 - homepage.loginpage.login.emailerrmsg
2017-09-19 22:21:36 INFO  TestBase:269 - Execute test suite name is :LoginPageTestCases
2017-09-19 22:21:36 INFO  TestBase:269 - startAppium----
2017-09-19 22:38:18 INFO  TestBase:269 - Execute test suite name is :LoginPageTestCases
2017-09-19 22:38:18 INFO  TestBase:269 - startAppium----
2017-09-19 22:39:43 INFO  TestBase:269 - navigateURL--URL--
2017-09-19 22:39:43 INFO  TestBase:269 - http://makemytrip.com
2017-09-19 22:39:46 INFO  TestBase:269 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-19 22:39:46 INFO  TestBase:269 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-19 22:39:46 INFO  TestBase:269 - click--homepage.loginIcon--
2017-09-19 22:39:52 INFO  TestBase:269 - click--homepage.loginpage.loginBtn--
2017-09-19 22:40:01 INFO  TestBase:269 - input--homepage.loginpage.login.emailtxtbox--Email
2017-09-19 22:40:02 INFO  TestBase:269 - input--homepage.loginpage.login.pwdtxtbox--Password
2017-09-19 22:40:03 INFO  TestBase:269 - click--homepage.loginpage.loginBtn--
2017-09-19 22:40:03 INFO  TestBase:269 - verifyValidation--homepage.loginpage.login.emailerrmsg|homepage.loginpage.login.pwderrmsg--Expected_Result
2017-09-19 22:40:04 INFO  TestBase:269 - homepage.loginpage.login.emailerrmsg
2017-09-19 22:44:05 INFO  TestBase:269 - Execute test suite name is :LoginPageTestCases
2017-09-19 22:44:05 INFO  TestBase:269 - startAppium----
2017-09-19 22:45:31 INFO  TestBase:269 - navigateURL--URL--
2017-09-19 22:45:31 INFO  TestBase:269 - http://makemytrip.com
2017-09-19 22:45:36 INFO  TestBase:269 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-19 22:45:36 INFO  TestBase:269 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-19 22:45:37 INFO  TestBase:269 - click--homepage.loginIcon--
2017-09-19 22:45:41 INFO  TestBase:269 - click--homepage.loginpage.loginBtn--
2017-09-19 22:45:51 INFO  TestBase:269 - input--homepage.loginpage.login.emailtxtbox--Email
2017-09-19 22:45:55 INFO  TestBase:269 - input--homepage.loginpage.login.pwdtxtbox--Password
2017-09-19 22:45:56 INFO  TestBase:269 - click--homepage.loginpage.loginBtn--
2017-09-19 22:45:56 INFO  TestBase:269 - verifyValidation--homepage.loginpage.login.emailerrmsg|homepage.loginpage.login.pwderrmsg--Expected_Result
2017-09-19 22:45:56 INFO  TestBase:269 - homepage.loginpage.login.emailerrmsg
2017-09-19 22:46:00 INFO  TestBase:269 - stopAppium----
2017-09-23 15:28:12 INFO  TestBase:269 - Execute test suite name is :SignUpPageTestCase
2017-09-23 15:28:12 INFO  TestBase:269 - startAppium----
2017-09-23 15:29:28 INFO  TestBase:269 - Execute test suite name is :SignUpPageTestCase
2017-09-23 15:29:28 INFO  TestBase:269 - startAppium----
2017-09-23 15:31:21 INFO  TestBase:269 - Execute test suite name is :SignUpPageTestCase
2017-09-23 15:31:22 INFO  TestBase:269 - startAppium----
2017-09-23 15:32:29 INFO  TestBase:269 - Execute test suite name is :SignUpPageTestCase
2017-09-23 15:32:29 INFO  TestBase:269 - startAppium----
2017-09-23 15:37:13 INFO  TestBase:268 - Execute test suite name is :SignUpPageTestCase
2017-09-23 15:37:13 INFO  TestBase:268 - startAppium----
2017-09-23 15:38:23 INFO  TestBase:268 - navigateURL--URL--
2017-09-23 15:38:23 INFO  TestBase:268 - http://makemytrip.com
2017-09-23 15:38:28 INFO  TestBase:268 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 15:38:28 INFO  TestBase:268 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 15:38:30 INFO  TestBase:268 - click--homepage.loginIcon--
2017-09-23 15:38:34 INFO  TestBase:268 - waitForAlert----
2017-09-23 15:38:35 INFO  TestBase:268 - Execute test suite name is :SignUpPageTestCase
2017-09-23 15:38:35 INFO  TestBase:268 - startAppium----
2017-09-23 15:51:11 INFO  TestBase:268 - Execute test suite name is :SignUpPageTestCase
2017-09-23 15:51:11 INFO  TestBase:268 - startAppium----
2017-09-23 15:52:17 INFO  TestBase:268 - navigateURL--URL--
2017-09-23 15:52:17 INFO  TestBase:268 - http://makemytrip.com
2017-09-23 15:52:20 INFO  TestBase:268 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 15:52:21 INFO  TestBase:268 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 15:52:24 INFO  TestBase:268 - click--homepage.loginIcon--
2017-09-23 15:52:26 INFO  TestBase:268 - click--homepage.loginpage.signupBtn--
2017-09-23 15:52:33 INFO  TestBase:268 - input--homepage.loginpage.signup.firstname--FirstName
2017-09-23 15:52:34 INFO  TestBase:268 - input--homepage.loginpage.signup.lastname--LastName
2017-09-23 15:52:35 INFO  TestBase:268 - input--homepage.loginpage.signup.mobile--Mobile
2017-09-23 15:52:37 INFO  TestBase:268 - input--homepage.loginpage.signup.email--Email
2017-09-23 15:52:38 INFO  TestBase:268 - input--homepage.loginpage.signup.pwd--Password
2017-09-23 15:52:39 INFO  TestBase:268 - click--homepage.loginpage.signup.signupBtn--
2017-09-23 15:52:39 INFO  TestBase:268 - verifyValidation--homepage.loginpage.signup.firstnameerr|homepage.loginpage.signup.lastnameerr|homepage.loginpage.signup.mobileerr|homepage.loginpage.signup.emailerr|homepage.loginpage.signup.pwserr|homepage.loginpage.signup.alreadyregerr--Expected_Result
2017-09-23 15:52:40 INFO  TestBase:268 - homepage.loginpage.signup.firstnameerr
2017-09-23 15:52:43 INFO  TestBase:268 - stopAppium----
2017-09-23 15:52:53 INFO  TestBase:268 - Execute test suite name is :SignUpPageTestCase
2017-09-23 15:52:53 INFO  TestBase:268 - startAppium----
2017-09-23 15:53:55 INFO  TestBase:268 - navigateURL--URL--
2017-09-23 15:53:55 INFO  TestBase:268 - http://makemytrip.com
2017-09-23 15:53:58 INFO  TestBase:268 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 15:53:58 INFO  TestBase:268 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 15:54:01 INFO  TestBase:268 - click--homepage.loginIcon--
2017-09-23 15:54:03 INFO  TestBase:268 - click--homepage.loginpage.signupBtn--
2017-09-23 15:54:08 INFO  TestBase:268 - input--homepage.loginpage.signup.firstname--FirstName
2017-09-23 15:54:11 INFO  TestBase:268 - input--homepage.loginpage.signup.lastname--LastName
2017-09-23 15:54:11 INFO  TestBase:268 - input--homepage.loginpage.signup.mobile--Mobile
2017-09-23 15:54:12 INFO  TestBase:268 - input--homepage.loginpage.signup.email--Email
2017-09-23 15:54:13 INFO  TestBase:268 - input--homepage.loginpage.signup.pwd--Password
2017-09-23 15:54:14 INFO  TestBase:268 - click--homepage.loginpage.signup.signupBtn--
2017-09-23 15:54:14 INFO  TestBase:268 - verifyValidation--homepage.loginpage.signup.firstnameerr|homepage.loginpage.signup.lastnameerr|homepage.loginpage.signup.mobileerr|homepage.loginpage.signup.emailerr|homepage.loginpage.signup.pwserr|homepage.loginpage.signup.alreadyregerr--Expected_Result
2017-09-23 15:54:14 INFO  TestBase:268 - homepage.loginpage.signup.firstnameerr
2017-09-23 15:54:18 INFO  TestBase:268 - homepage.loginpage.signup.lastnameerr
2017-09-23 15:54:21 INFO  TestBase:268 - homepage.loginpage.signup.mobileerr
2017-09-23 15:54:25 INFO  TestBase:268 - stopAppium----
2017-09-23 15:57:49 INFO  TestBase:268 - Execute test suite name is :LoginPageTestCases
2017-09-23 15:57:49 INFO  TestBase:268 - startAppium----
2017-09-23 15:59:47 INFO  TestBase:268 - Execute test suite name is :LoginPageTestCases
2017-09-23 15:59:47 INFO  TestBase:268 - startAppium----
2017-09-23 16:00:42 INFO  TestBase:268 - navigateURL--URL--
2017-09-23 16:00:42 INFO  TestBase:268 - http://makemytrip.com
2017-09-23 16:00:45 INFO  TestBase:268 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 16:00:45 INFO  TestBase:268 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 16:00:45 INFO  TestBase:268 - click--homepage.loginIcon--
2017-09-23 16:00:48 INFO  TestBase:268 - click--homepage.loginpage.loginBtn--
2017-09-23 16:00:57 INFO  TestBase:268 - input--homepage.loginpage.login.emailtxtbox--Email
2017-09-23 16:00:58 INFO  TestBase:268 - input--homepage.loginpage.login.pwdtxtbox--Password
2017-09-23 16:00:59 INFO  TestBase:268 - click--homepage.loginpage.loginBtn--
2017-09-23 16:00:59 INFO  TestBase:268 - verifyValidation--homepage.loginpage.login.emailerrmsg|homepage.loginpage.login.pwderrmsg--Expected_Result
2017-09-23 16:00:59 INFO  TestBase:268 - homepage.loginpage.login.emailerrmsg
2017-09-23 16:01:03 INFO  TestBase:268 - stopAppium----
2017-09-23 16:07:04 INFO  TestBase:268 - Execute test suite name is :SignUpPageTestCase
2017-09-23 16:07:04 INFO  TestBase:268 - startAppium----
2017-09-23 16:08:00 INFO  TestBase:268 - navigateURL--URL--
2017-09-23 16:08:00 INFO  TestBase:268 - http://makemytrip.com
2017-09-23 16:08:04 INFO  TestBase:268 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 16:08:05 INFO  TestBase:268 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-23 16:08:07 INFO  TestBase:268 - click--homepage.loginIcon--
2017-09-23 16:08:11 INFO  TestBase:268 - click--homepage.loginpage.signupBtn--
2017-09-23 16:08:17 INFO  TestBase:268 - input--homepage.loginpage.signup.firstname--FirstName
2017-09-23 16:08:17 INFO  TestBase:268 - input--homepage.loginpage.signup.lastname--LastName
2017-09-23 16:08:18 INFO  TestBase:268 - input--homepage.loginpage.signup.mobile--Mobile
2017-09-23 16:08:19 INFO  TestBase:268 - input--homepage.loginpage.signup.email--Email
2017-09-23 16:08:20 INFO  TestBase:268 - input--homepage.loginpage.signup.pwd--Password
2017-09-23 16:08:20 INFO  TestBase:268 - click--homepage.loginpage.signup.signupBtn--
2017-09-23 16:08:21 INFO  TestBase:268 - verifyValidation--homepage.loginpage.signup.firstnameerr|homepage.loginpage.signup.lastnameerr|homepage.loginpage.signup.mobileerr|homepage.loginpage.signup.emailerr|homepage.loginpage.signup.pwserr|homepage.loginpage.signup.alreadyregerr--Expected_Result
2017-09-23 16:08:21 INFO  TestBase:268 - homepage.loginpage.signup.firstnameerr
2017-09-23 16:08:25 INFO  TestBase:268 - stopAppium----
2017-09-23 16:40:08 INFO  TestBase:268 - Execute test suite name is :SignUpPageTestCase
2017-09-23 16:40:08 INFO  TestBase:268 - startAppium----
2017-09-23 16:41:06 INFO  TestBase:268 - navigateURL--URL--
2017-09-23 16:41:06 INFO  TestBase:268 - http://makemytrip.com
2017-09-23 16:41:10 INFO  TestBase:268 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
